id,uo_codigo,Nome_orgao,programa_codigo,acao_detalhe_id,acao_codigo,tipo_acao,finalidade,descricao,funcao_codigo,funcao_descricao,subfuncao_codigo,subfuncao_descricao,forma_implementacao,descricao_produto,acumulativo,acao_prioritaria,unidade_medida,representacao,situacao_acao,resultados_obtidos,ano_monitoramento,quadrimestre_monitoramento,tipo_dado,ano,quadrimestre
203,13001,"Secretaria de Estado do Planejamento, Orçamento e Gestão",2178,5250,4111,Atividade,"Promover a formação e o aperfeiçoamento dos Servidores Públicos, através de valorização, capacitação e propostas de modernização da administração publica que assegurem atualizações de conhecimento. ","Através de treinamentos, cursos, oficinas, encontros, reuniões, palestras, seminarios, foruns e capacitações de Servidores Públicos.",4,Administração,128,Formação de Recursos Humanos,Direta,Capacitações realizadas.,False,False,Unidade,Un,"A Escola de Governo dentro das suas atribuições que é de estimular, permanentemente, a disseminação do conhecimento em Gestão Pública, bem como o desenvolvimento de competências profissionais dos que compõem o Estado, no decorrer do 1º Quadrimestre tivemos 42 treinamentos Presenciais e 1 On line/Assíncrono, sendo que desses 43 treinamentos, 28 foi com parceria,  a Escola de Governo soma seu trabalho com Instrutoria Voluntária e parcerias privadas e internas, valorizando seus talentos e propagando conhecimento. Aqui vamos relatar todos os treinamentos acontecidos: Curso: Sistema Eletrônico de Informações/SEI - Do Zero ao Avançado, sendo 19 servidores certificados, Curso de Dispensa e Inexigibilidade de Acordo com a Nova Lei de Licitações, sendo 59 servidores certificados, Curso de Execução Orçamentaria com foco na LDO/2024, sendo 55 servidores certificados, Oficina de Gestão de Risco, sendo 27 servidores certificados, Oficina de Reequilíbrio Econômico Financeiro dos Contratos, sendo 14 servidores certificados, Treinamento do Sistema Integrado de Escalas e Plantões (SIEP), sendo 184 servidores certificados, Oficina de Georreferenciamento de Imóveis Rurais e Urbanos, sendo 22 servidores certificados, Curso: Capacitação para a Construçõa dos Planos Estratégicos das  Unidades Estaduais do Governo de RO, sendo 51 servidores certificados, Oficina de Reequilíbrio Econômico Financeiro dos Contratos, sendo 22 servidores certificados, Curso SEI Básico, sendo 16 servidores certificados, Curso Visão Estratégica de Gestão de Pessoas, sendo 59 servidores certificados, Oficina: Planejamento das Contratações, PCA/DOD/ETP, sendo 63 servidores certificados, Capacitação em Políticas no Estado de RO/ Mód I, sendo 39 servidores  certificados, Curso: Execução Contratual - Sanções, Apuração de responsabilidade e impedimento (Art. 19 á 28 - Decreto 28.874/24), sendo 65 servidores certificados, Oficina de Habilitação económica financeira e técnica - Art 62/Lei federal e Dec. Estadual 28.874/2024, sendo 48 servidores certificados,  Curso: Sistema Eletrônico de Informações/SEI - Do Zero ao Avançado, sendo 24 servidores certificados, Palestra: O equibíbrio entre a vida pessoal, profissional e a cobrança sobre as mulheres em seus diversos papeis, sendo 48 servidores certificados, Oficina: Confecção de termos de abertura de projeto (TAP), sendo 25 servidores certificados, Oficina de Operações de Créditos, sendo 36 servidores certificados, Oficina: Elaboração e análise de planilhas de custos e formação de preços de servidores terceirizados com dedicação exclusivas de mão de obra contínua, sendo 22 servidores certificados, Curso de Gestão e Fiscalização de Contratos Administrativos, sendo 152 servidores certificados, Oficina: Elaboração e análise de planilhas de custos e formação de preços de servidores terceirizados com dedicação exclusivas de mão de obra contínua (SESAU), sendo 22 servidores certificados, Palestra: Organização financeira pessoal, sendo 12 servidores certificados, Curso de Reequilibrio financeiro de contratos administrativos (SEFIN), sendo 9 servidores certificados, Oficina: Legislação pertinente às transferência da união, sendo 36 servidores certificados, Treinamento para os ouvidores das unidades de saúde vinculada à Sesau, sendo 12 servidores certificados, Oficina de sustentabilidade nas contratações públicas, sendo 33 servidores certificados, Oficina de Gestão e Fiscalização de Contratos Administrativo, sendo 177 servidores certificados, Treinamento de Gestão e Fiscalização de Contratos, sendo 71 servidores certificados, Oficina de reequilíbrio financeiro, sendo 20 servidores certificados, Oficina Módulo A - Atos preparatórios e execução no TransfereGov, sendo 28 servidores certificados, Curso: Diálogos sobre a Nova Lei de Licitações de RO - Instrumentos auxiliares: Sistema de registro de Preços, sendo 47 servidores certificados, Oficina: Fase de planejamento do procedimento de aquisição, sendo 43 servidores certificados, Curso de Redação Oficial, sendo 50 servidores certificados, Oficina de Reequilíbrio económico e financeiro dos contratos, sendo 21 servidores certificados, Treinamento de Gestão de Risco, sendo 38 servidores certificados, Treinamento SEI básico, sendo 11 servidores certificados, Curso de Metodologia de projetos e captação de recursos, sendo 9 servidores certificados e o Treinamento: Liderança e Gestão de Equipes, sendo 70 servidores certificados. De 17/04/2024 à 20/04/2024 particiipei do CONSAD/BA, onde tratamos do fortalecimento institucional, construindo as propostas das escolas de governo, Também falamos da nossa plataforma digital Nacional e disponibilização do nosso primeiro treinamento teste na plataforma, onde participarão 2 funcionários mínimos de cada escola de governo.","Embasando seus princípios, a Escola tem como escopo, capacitar os servidores públicos em diversas áreas cognitivas, proporcionando assim a formação continuada, garantindo à qualificação e gestão de pessoas para atendimento das políticas de Governo, além de incentivar a atividade intelectual dos servidores, sendo assim dentre os 43 cursos ofertados, tivermos 1.753 servidores certificados.",2024,1,Ação,2024,1
204,13001,"Secretaria de Estado do Planejamento, Orçamento e Gestão",2184,5404,4154,Atividade,"Acompanhar e monitorar programas, projetos e ações prioritárias do estado de Rondônia, com vistas a subsidiar a formulação, o desenvolvimento e a avaliação das políticas públicas governamentais. Fomentar o desenvolvimento e a qualidade da captação de recursos no Estado realizada pelo seus municípios atendendo ao acordo de cooperação técnica junto ao Ministério da Economia ","Orientando a formulação de políticas públicas. Apoiando a implementação das políticas públicas com foco no Plano Estratégico de Rondônia. Realizando o acompanhamento de políticas públicas, a partir de dados gerados pelas unidades e metodologia própria com a produção de relatórios. Disseminando o conhecimento sobre a operacionalização dos sistemas de transferências de recursos da União, bem como de outros temas ligados à gestão de políticas públicas, por meio de oficinas, reuniões, congressos e fóruns. ",4,Administração,121,Planejamento e Orçamento,Direta,Relatórios publicados,False,False,Unidade,Un,"A ação de &quot;promover a aprimorar a gestão de políticas públicas&quot; foi criada para subsidiar a SEPOG no acompanhamento e monitoramento das políticas púbicas, projetos e ações governamentais, considerando essa finalidade a ação encontra-se caminhando conforme planejamento, pois não tivemos empecilho orçamentários para execução das atividades relativas as melhorias das políticas públicas estaduais e projetos para captação. Destaca-se também a atuação da SEPOG na articulação do Plano de Ação de Educação Especial sob a perspectiva inclusiva, que atuou coordenando a elaboração do Plano e está atualmente executando uma das ações previstas no plano. ","A SEPOG, através da Coordenação de Políticas Públicas está responsável pela Ação &quot;elaborar a Avaliação Diagnóstica da Política de Educação Especial Inclusiva&quot;, ação essa que faz parte do Plano de Ação da Educação Especial na Perspectiva Inclusiva. A ação descrita neste relatório visa retratar, por meio de evidências, a situação atual da Política Pública Estadual de Educação Especial Inclusiva, com o objetivo de fornecer subsídios para as secretarias finalísticas SEDUC, SESAU e SEAS no processo de reformulação dessa política. No primeiro quadrimestre, foram previstas três atividades principais: a seleção das variáveis de interesse a serem utilizadas na Avaliação Diagnóstica; a verificação de quais dessas variáveis estão disponíveis em bases de dados existentes; e a elaboração de questionários e/ou outros instrumentos necessários para a coleta de dados não disponíveis nas bases existentes. Tais atividades foram concluídas dentro dos prazos estabelecidos, conforme Relatório Entrega 1 (0046386053), Retificação do Relatório Entrega 1 (0046796696), Relatório Entrega 2 (0047279614) e Relatório Entrega 3 (0048480651). Os relatórios entregues fornecem uma base sólida para a continuidade do processo de reformulação da Política Pública Estadual de Educação Especial Inclusiva, contribuindo para o desenvolvimento de uma educação mais inclusiva e equitativa. Este relatório documenta a execução e o progresso das atividades previstas, reforçando o compromisso com a transparência e a eficiência na gestão das políticas públicas.&#xD;&#xA;&#xD;&#xA;Durante o 1° quadrimestre de 2024, a gerência de modernização institucional recebeu e analisou 24 processos, dos quais 10 (dez) foram relativos à reestruturação de unidades, 11 (onze) relativos à reestruturação de cargos e 3 (três) trataram da reestruturação de unidades e cargos, com uma média de tempo de permanência dos processos na gerência das de 2,875 dias. Também iniciaram-se tratativas para convidar profissionais experientes na área de modernização para capacitar os servidores da Gerência e servidores de de outros órgãos.&#xD;&#xA;&#xD;&#xA;Foi ofertado pela Gerência de Apoio á Captação de Recursos o Curso de Operacionalização do Sistema TransfereGov - Módulo B (execução e prestação de contas) que foi realizado em Ji- Paraná, com intuito de capacitar servidores municipais. Para os servidores estaduais foi ofertado, em parceria com a Caixa Econômica Federal as oficinas &quot;Portaria nº 33/2023&quot; e &quot;Operação de Crédito&quot;. A equipe da gerência participou de cursos, oficinas e encontros relativos à suas competências para capacitação e melhoria na execução das atividades. Ademais foi realizado o acompanhamento dos convênios estaduais, incluindo-se todas as propostas cadastradas no Programa Novo PAC, e o atendimento dos técnicos para auxílio no preenchimento da Plataforma Transferegov.&#xD;&#xA;&#xD;&#xA;No monitoramento realizado pela Gerência de Políticas Públicas dos projetos prioritários do Planejamento Estratégico do Governo, tivermos diversas reuniões com a Casa Civil e técnicos dos órgãos estaduais, com a finalidade de elaboração dos Termo de Abertura de Projetos que compõem os elementos necessários para cadastramentos os projetos nos Sistema SGPP e SOMAR. Além disso foi realizado o monitoramento do 3° quadrimestre de 2023, fechando o Plano Estratégico 2020-2023, referente aos projetos:&#xD;&#xA;SEAS&#xD;&#xA;[CODH] Criança Protegida&#xD;&#xA;[CODS] Entrega de 5.183 unidades habitacionais dos residências já em execução&#xD;&#xA;[CODS] Revitalização do Restaurante Popular Prato Cheio&#xD;&#xA;[COSAN] Contratação de Gestão do Restaurante Popular Prato Fácil&#xD;&#xA;&#xD;&#xA;DER&#xD;&#xA;Recuperação da pavimentação das Rodovias Estaduais com alto fluxo de escoamento econômico&#xD;&#xA;&#xD;&#xA;SEAGRI&#xD;&#xA;Implantação da Central de Abastecimento de Rondônia - CEASA&#xD;&#xA;&#xD;&#xA;SEDEC&#xD;&#xA;INVEST Rondônia.&#xD;&#xA;Programa PROAMPE - Aumento do acesso dos microempreendedores ao microcrédito IDEP 0035.042374/2022-19&#xD;&#xA;Execução do Plano de Expansão da Educação Profissional (Técnicos e Qualificação).&#xD;&#xA;&#xD;&#xA;SEDUC&#xD;&#xA;Implantação de Escolas Militares&#xD;&#xA;&#xD;&#xA;SEFIN&#xD;&#xA;Implantação do Imposto Mais Justo&#xD;&#xA;&#xD;&#xA;SEPOG&#xD;&#xA;Implementação do Núcleo de Orientação à Captação de Recursos&#xD;&#xA;&#xD;&#xA;SEAGRI&#xD;&#xA;Convênio SEAGRI e INCRA - Regularização Fundiária Rural para emissão 16 mil Títulos em Rondônia&#xD;&#xA;&#xD;&#xA;SEDAM&#xD;&#xA;Simplificação e Informatização dos procedimentos de licenciamento ambiental - Sistema SOLAR&#xD;&#xA;&#xD;&#xA;SEPAT&#xD;&#xA;Regularização Fundiária Nova Brasilândia - Georreferenciamento de 6.050 lotes&#xD;&#xA;Regularização Fundiária Ouro Preto - Georreferenciamento de 1.100 lotes&#xD;&#xA;Regularização Fundiária Pimenteiras do Oeste - Georreferenciamento de 1.400 lotes&#xD;&#xA;Regularização Fundiária Urbana - Alto Alegre do Parecis 950 títulos&#xD;&#xA;Regularização Fundiária Urbana - Alto Paraíso 1.497 títulos&#xD;&#xA;Regularização Fundiária Urbana - Campo Novo 2.600 lotes georreferenciados&#xD;&#xA;Regularização Fundiária Urbana - Cerejeiras 2.300 títulos&#xD;&#xA;Regularização Fundiária Urbana - Mirante da Serra 1.100 títulos&#xD;&#xA;Regularização Fundiária Urbana - Nova Brasilândia 6.050 títulos&#xD;&#xA;Regularização Fundiária Urbana - Ouro Preto - 1.100 Títulos&#xD;&#xA;Regularização Fundiária Urbana - Parecis 1.008 títulos&#xD;&#xA;Regularização Fundiária Urbana - Pimenta Bueno 1.800 títulos&#xD;&#xA;Regularização Fundiária Urbana - São Felipe 600 títulos&#xD;&#xA;Regularização Fundiária Urbana - Vilhena 5.178 títulos&#xD;&#xA;Regularização Fundiária Urbana Castanheiras - 211 lotes&#xD;&#xA;Regularização Fundiária Urbana Corumbiara - 586 lotes&#xD;&#xA;Regularização Fundiária Urbana Guajará Mirim - 3.868 lotes&#xD;&#xA;Regularização Fundiária Urbana Machadinho do Oeste - 1.602 lotes&#xD;&#xA;Regularização Fundiária Urbana Nova Mamoré - 1.472 lotes&#xD;&#xA;Regularização Fundiária Urbana Porto Velho - 1.790 lotes&#xD;&#xA;Regularização Fundiária Urbana São Miguel - 766 lotes&#xD;&#xA;Regularizar os imóveis rurais no Estado de Rondônia&#xD;&#xA;&#xD;&#xA;SESAU &#xD;&#xA;Construção do Hospital de Urgência e Emergência de Porto Velho&#xD;&#xA;Equipagem, Operação e Manutenção do HEURO&#xD;&#xA;Finalizar a obra de construção iniciada do Hospital Regional de Guajará-Mirim (RO)&#xD;&#xA;Reforma e Ampliação do CEMETRON&#xD;&#xA;&#xD;&#xA;SEJUS&#xD;&#xA;Elaboração do Plano Estadual de Regionalização do Sistema Penitenciário&#xD;&#xA;&#xD;&#xA;SESDEC&#xD;&#xA;Videomonitoramento em áreas com maior índice de criminalidade Construção e Aparelhamento do Centro Integrado de Operações (CIOP)&#xD;&#xA;Através dos processos:&#xD;&#xA;0035.057739/2022-18&#xD;&#xA;0035.039265/2022-14&#xD;&#xA;0035.039265/2022-14&#xD;&#xA;0035.039253/2022-90&#xD;&#xA;0035.039141/2022-39&#xD;&#xA;0035.049520/2022-37&#xD;&#xA;0035.067633/2022-14&#xD;&#xA;0035.040156/2022-40&#xD;&#xA;0035.039253/2022-90&#xD;&#xA;0035.040517/2022-58&#xD;&#xA;0035.043432/2022-21&#xD;&#xA;0035.037691/2022-13&#xD;&#xA;&#xD;&#xA;Por fim destaca-se a atuação dos servidores nos conselhos estaduais e na participação ativa nos fórum, congresso e grupos de trabalho dos quais a SEPOG é membro.",2024,1,Ação,2024,1
205,13001,"Secretaria de Estado do Planejamento, Orçamento e Gestão",2184,5437,4153,Atividade,Realizar análise de dados e a confecção de relatórios e boletins com a finalidade de fornecer informações relevantes e oportunas para subsidiar a tomada de decisão.,"Através de extração, limpeza, tratamento, visualização e interpretação de dados, estruturados ou não, e posterior divulgação de resultados através dos relatórios, boletins e painéis informativos. Para tal, faz-se necessário o uso de ferramentas de análise e manipulação de banco de dados, softwares de edição de imagem/vídeo e uma distribuição de tarefas entre os membros da equipe.",4,Administração,121,Planejamento e Orçamento,Direta,Documento publicado,False,False,Unidade,Un,"A Gerência de Estudos e Análises Socioeconômicas-GEA/SEPOG, está passando por uma fase de reestruturação de seu portifólio de produtos. Essa fase consiste em revisar o que já possui e agregar informações para que sejam mais efetivas na tomada de decisão dos gestores e criadores de políticas públicas, bem como a criação de novos painéis e infoprodutos, com assuntos pertinentes à sua competência. Importante ressaltar, que após tratativas com a alta gestão, foi entendido a necessidade desta gerência em participar de alguns eventos nacionais, o que garantirá que Rondônia esteja inserida nas decisões e inovações que acontecerão em futuro próximo. Dito isto, vale ressaltar a participação da SEPOG no evento ANIPES, que reuniu institutos de pesquisa de todos os estados brasileiros, no qual foi discutido situações da forma de pesquisa na era de dados. No mais, estamos avançando, porém ficamos atrelados à parte burocrática das licitações. A aquisição da suíte adobe permitirá a esta gerência, criar produtos com softwares específicos da área de design e edição de vídeos, com uso da inteligência artificial. ","Até o mês de abril de 2024, a Gerência publicou 2 relatórios, referentes ao Boletim Indicadores Econômicos (janeiro) e Comércio Exterior (março) e a versão completa do estudo do PIB 2021, que tem informações mais completas do que aconteceu na produção da riqueza do estado no ano de 2021. Salientamos ainda que agora estamos com acesso ao banco de dados de outras informações que compõe o Observatório, como dados da segurança pública e junta comercial do estado.
Nossos produtos são frutos de fluxo de informações junto à ADPLAN-SEPOG, de forma manual, inicialmente, na parte de idealização do produto, e posteriormente de forma automatizada. Essa automação decorre de softwares como PENTAHO e Power BI. Visto isto, em nosso site consta a maioria dos produtos atualizados, contando apenas com algumas situações dos boletins mensais que estão sendo finalizados. Sendo assim, nosso orçamente está sendo direcionado para aquisição de softwares e cursos que possibilitarão uma melhor abordagem das informações que devemos passar para a gestão e sociedade em geral.",2024,1,Ação,2024,1
206,13006,Superintendência Estadual de Gestão de Pessoas,0,5227,15,Operação Especial,Assegurar o Pagamento de Pensões Especiais,Realizar o pagamento de ações judiciais impetrada ao Estado de Rondônia,28,Encargos Especiais,61,Ação Judiciária,Direta,,False,False,,,"A ação tem a finalidade de desenvolver atividades-meios para o bom desenvolvimento das funções operacionais-fins da Unidade para qual foi criada por lei, visando à eficiência e eficácia das Políticas Públicas do Poder Executivo.
Vale ressaltar que o Programa 0015 (Realizar Pagamento de Pensões Especiais), tem por finalidade o desembolso por intermédio de decisão judicial, cuja determinação foi a inclusão em folha de pagamento a pensão aos ex-Governadores do Estado de Rondônia ou seus sucessores, conforme o caso. 

","Têm-se, no caso, até abril de 2024, o valor pago de R$ 951.500,00 (Novecentos e cinquenta e um mil e quinhentos reais), cuja informação detalhada encontra-se nos autos tombados sob Processo SEI n.º  0031.00181/2024-92, demonstrando que a meta fora alcançada.
Repise-se que o valor orçamentário para o exercício foi de R$ 2.845.860,00 (dois milhões, oitocentos e quarenta e cinco mil, oitocentos e sessenta reais).
",2024,1,Ação,2024,1
207,13006,Superintendência Estadual de Gestão de Pessoas,1015,4993,1446,Projeto,"Contratação de Prestadores de Serviços Voluntários, para proporcionar suporte operacional para realização dos trabalhos no âmbito dos setores da SEGEP, contribuindo para a melhoria da prestação de serviços e atendimento ao público.",Pagar o valor da diária trabalhada do Prestador de Serviço Voluntário.,4,Administração,122,Administração Geral,Direta,Quantidade de Prestadores de Serviço Voluntário a ser contratado,True,False,Unidade,Un,"Conforme o Edital n.108/2024/SEGEP-GCP Processo SEI n.º 0031.000165/2024-08, até a presente data encontra-se em processo de Classificação, para contratação de 20 voluntários. Sendo que até a presente data constam em nossa folha de pagamento o quantitativo de 11 voluntários contratados, devido à morosidade do processo de chamamento.

","Os resultados obtidos com a contratação de 20 (vinte) prestadores de serviços voluntários, proporcionarão suporte operacional para realização dos trabalhos no âmbito dos setores da SEGEP, contribuindo para a melhoria da prestação de serviços e atendimento ao público.
Até a presente data permanece o quantitativo atual de 11 (onze) colaboradores, onde conseguimos manter o pagamento conforme cronograma previsto em folha, sendo que inicialmente estava previsto a contratação de 35 prestadores de serviços voluntários.  

",2024,1,Ação,2024,1
208,13006,Superintendência Estadual de Gestão de Pessoas,1015,5065,2234,Atividade,"Viabilizar remuneração de pessoal ativo e encargos sociais, bem como a contribuição do Estado para o custeio dos regime de previdência próprio e complementar.",Pagar mensalmente os servidores registrados na unidade conforme seus cargos.,4,Administração,122,Administração Geral,Direta,Servidor remunerado.,True,False,Unidade,Un,"Realizar pagamentos de remuneração de pessoal ativo e encargos sociais.
Os recursos utilizados alcançaram a finalidade das metas previstas para realizar pagamentos de remuneração de pessoal e encargos sociais, conforme consta as análises de folha de pagamento Processo SEI n.º 0031.000181/2024-92.  Diante disso, conseguiu-se alcançar os objetivos da Ação, que é proporcionar aos servidores ativos a remuneração, pagos conforme o calendário da folha de pagamento datas e estipulado pelo Poder Executivo (calendário fixado pela SEFIN).

","Os resultados foram atingidos para efetuar o pagamento de remuneração de pessoal ativo e encargos sociais, cumprindo com as obrigações da Folha de Pagamento e dos proventos e encargos patronais dos servidores da SEGEP de forma satisfatória e dentro do cronograma de datas estipulado pelo Poder Executivo (calendário fixado pela SEFIN).",2024,1,Ação,2024,1
209,13006,Superintendência Estadual de Gestão de Pessoas,1015,5066,2091,Atividade,Viabilizar remuneração de servidores com auxílios,Pagar mensalmente os servidores registrados na unidade conforme seus cargos.,4,Administração,122,Administração Geral,Direta,Servidor remunerado,True,False,Unidade,Un,"Realizar pagamentos de auxílios saúde; auxílio-transporte; auxílio fardamento e auxílio-alimentação aos servidores.

Atualmente, esta Superintendência Estadual de Gestão de Pessoas tem em seu quadro 397 servidores, e cumprindo a finalidade da Ação, mencionamos abaixo, os valores médios mensais executados no exercício:
- Auxílio Saúde R$ 5.212,50
- Auxílio Transporte R$ 24.411,00
- Auxilio Fardamento R$ 3.025,87
- Auxílio Alimentação R$ 474.205,35

","Foram contempladas todas as concessões, ou seja, a ação foi executada conforme programação, de forma satisfatória e dentro do cronograma proposto pelo Poder Executivo Estadual.
Vale destacar, que a ação tem atendido o pagamento de auxílios aos servidores desta SEGEP, conforme calendário governamental da folha de pagamento.",2024,1,Ação,2024,1
210,13006,Superintendência Estadual de Gestão de Pessoas,1015,5230,2087,Atividade,Prover os meios administrativos para a gestão dos programas e ações da instituição e para o funcionamento da unidade.,Contratação de produtos e serviços necessários para a manutenção da unidade.,4,Administração,122,Administração Geral,Direta,Unidade Mantida.,True,False,Unidade,Un,"Garantir recursos para a manutenção das atividades administrativas e dar suporte as demais ações e programas fins.

A ação tem por finalidade, prover a Unidade de recursos orçamentários e financeiros para atender as atividades administrativas, com aquisição de bens e serviços, gestão de pessoal, Operações Especiais e outras, de natureza administrativa, classificadas como despesas correntes e de capital, para o bom funcionamento da unidade.

Até o momento foram empenhados R$ 503.644,41 (quinhentos e três mil seiscentos e quarenta e quatro reais e quarenta e um centavos) do orçamento, segue abaixo, descriminação dos gastos no ano de 2024:

Contratações de Serviços: 
0031.002081/2024-09
0031001125/2024-75
0031.003003/2023-32

Aquisição de Materiais: 
0031.001034/2024-30
0031.000006/2024-03
0031.001034/2024-30
0031.001034/2024-30
0031.001034/2024-30
0031.004155/2023-52

Contratos de Serviços Continuados:
0031.005033/2023-83
0031.000411/2023-32
0031.105899/2021-21
0031.104554/2021-51
0031.067678/2022-29
0031.125597/2021-70
0031.004546/2023-77
0031.002306/2023-38
0031.003713/2003-62
0031.006876/2023-05
0031.072138/2022-67
0031.000177/2024-24
0031.135007/2021-17
0031.13744/2021-31
0031.295508/2020-71
0042.002374/2024-75
0031.001750/2024-17
0031.000465/2023-06
0031.1160/2024-94","Os processos empenhados supracitados têm por objetivo garantir o bom desenvolvimento das atividades-meios, das funções operacionais-fins da Unidade para qual foi criada por lei, visando à eficiência e eficácia das Políticas Públicas do Poder Executivo.",2024,1,Ação,2024,1
211,13006,Superintendência Estadual de Gestão de Pessoas,1015,5231,1490,Projeto,Viabilizar remuneração de profissionais temporários e pagamento de outros benefícios/auxílios e encargos sociais .,Pagar mensalmente os servidores registrados na unidade conforme seus cargos.,4,Administração,122,Administração Geral,Direta,Profissional remunerado.,True,False,Unidade,Un,"Previsão de Contratação de médicos devido à quantidade de processos no SEI/CPMED que hoje consta com 26.000 processos, houve a necessidade de chamamento de 3 médicos. Por isso consta no quadro de contratação de 9 médicos em folha.","Pagamento executado com eficácia dentro do cronograma.


",2024,1,Ação,2024,1
212,13006,Superintendência Estadual de Gestão de Pessoas,2097,5232,1382,Atividade,Contratar banca para Processo Seletivo e/ou Concursos Públicos,Pagamento da banca contratada,4,Administração,122,Administração Geral,Direta,Concursos ou Processos Seletivos Realizados,True,False,Unidade,Un,"Até o momento não houve pedido de abertura de processo seletivo para provimento de cargos efetivos, de tal forma que se o planejamento anual permanecer da mesma forma, será remanejado recurso da ação.",Não tivemos resultados obtidos para ação.,2024,1,Ação,2024,1
213,13006,Superintendência Estadual de Gestão de Pessoas,2097,5233,2096,Atividade,Melhorar a qualidade dos serviços prestados pela instituição por meio da formação e melhoria contínua de seus servidores.,"Contratação/Disponibilização de cursos/Capacitações/Pós-Graduação para os servidores da unidade, dentre outros.",4,Administração,128,Formação de Recursos Humanos,Direta,Servidor capacitado e treinado.,False,False,Unidade,Un,"A ação tem por finalidade promover a formação e a capacitação dos servidores públicos.
A ação 2096 visa a capacitação dos servidores para maior conhecimento e desempenho nos serviços prestados por essa Superintendência.","No Quadrimestre foram capacitados 18 servidores de acordo com Processo SEI n.º 0031.006658/2023-62, onde foi viabilizado o treinamento da Plataforma e-Social- PRO e Processo SEI n.º 0031.002081/2024-09 onde foi feito o treinamento e aperfeiçoamento em compras e licitações para servidores CAF/SEGEP, COIN/SEGEP, CGA/SEGEP, onde foram investidos o montante de R$ 37.200,00 (trinta e sete mil e duzentos reais).",2024,1,Ação,2024,1
214,14001,Secretaria de Estado de Finanças,1015,5026,1498,Projeto,Alcançar a eficaz promoção da Gestão e Administração Estratégica com foco no aprimoramento do processo de trabalho da SEFIN,"Realizar a contratação dos serviços de treinamentos de educação e tecnologia, cursos voltados para aprimoramento da 
atividade/serviço meio e custeio de passagens e diárias que possibilitem as visitas técnicas e atenda às diretrizes estratégicas 
estaduais.
",4,Administração,122,Administração Geral,Direta,Contratações realizadas e diárias custeadas ,False,False,Unidade,Un,"Ação sem execução, a priori, principalmente pelo fato das programações que seriam custeadas por está, tiveram que ocorrer por outra fonte e ação custeadora. Considerando que o recurso disponibilizado não foi o suficente para tanto. Condição esta, especial, pois a referida ação está destinada e planejada para concentração de recurso do saldo do antigo PROFISCO, que somente pode ser obtido através da abertura de SUPERÁVit, o que será feito no segundo quadrimestre.",Não houve execução orçamentária da ação nesse quadrimestre.,2024,1,Ação,2024,1
